department_id,depname,category_name,category_id,x,y
015192,逢甲光電學,工程、製造及營建,6,-44.3308,-25.517904
015202,逢甲中文,藝術及人文,1,23.536303,-1.1997073
015212,逢甲外文,藝術及人文,1,1.3006151,11.951732
015222,逢甲資工,資訊通訊科技,5,-35.053787,-14.734266
015232,逢甲電子工程,工程、製造及營建,6,-39.62195,-20.716942
015242,逢甲電機,工程、製造及營建,6,-43.778984,-14.8374
015252,逢甲自動控制工程,工程、製造及營建,6,-38.48765,-23.615503
015262,逢甲資訊電機不分系,工程、製造及營建,6,-38.77916,-20.714478
015272,逢甲通訊工程,工程、製造及營建,6,-38.10734,-23.131916
015282,逢甲土木,工程、製造及營建,6,-33.055847,-27.255655
015292,逢甲水利資源保育,工程、製造及營建,6,-31.685759,-35.54941
015302,逢甲都市空間資訊都市,工程、製造及營建,6,1.0533698,-12.223691
015312,逢甲都市空間資訊空間,工程、製造及營建,6,1.193624,-12.395318
015322,逢甲運輸物流,服務,10,-10.810714,-14.813587
015332,逢甲土地管理,商業、管理及法律,3,-0.19055977,-11.861326
015342,逢甲財金,商業、管理及法律,3,-13.838613,-7.798469
015352,逢甲風險管理保險,商業、管理及法律,3,13.843417,-28.45833
015362,逢甲財工精算學程,商業、管理及法律,3,-16.00629,-21.468157
015372,逢甲建築學士班,工程、製造及營建,6,43.762684,29.519527
015382,逢甲澳洲皇家雙學士,商業、管理及法律,3,-18.610826,-17.14319
015392,逢甲美國普渡電機雙學程,工程、製造及營建,6,-19.958273,-17.647972
015402,逢甲美國聖荷西大數據雙學程,商業、管理及法律,3,-18.955973,-17.282446
016012,中央中文,藝術及人文,1,17.02657,40.403854
016022,中央英美語文,藝術及人文,1,7.9440613,58.290573
016032,中央法國語文學,藝術及人文,1,8.039532,54.104187
016042,中央數學,自然科學、數學及統計,4,-26.537773,41.08227
016052,中央物理,自然科學、數學及統計,4,-39.96683,64.7076
016062,中央化學,自然科學、數學及統計,4,-45.95531,33.59771
016072,中央光電科學工程,工程、製造及營建,6,-34.72728,41.01978
016082,中央土木,工程、製造及營建,6,-32.44266,28.106564
016092,中央機械光機,工程、製造及營建,6,-35.964024,41.352577
016102,中央機械材料精密製造,工程、製造及營建,6,-36.856506,41.49194
016112,中央機械設計分析,工程、製造及營建,6,-37.796223,39.97419
016122,中央化工材工,工程、製造及營建,6,-42.360497,37.5057
016132,中央企業管理,商業、管理及法律,3,-14.718715,40.743195
016142,中央資管,資訊通訊科技,5,-25.836498,34.26186
016152,中央經濟,社會科學、新聞學及圖書資訊,2,-17.711233,42.010944
016162,中央財金,商業、管理及法律,3,-18.99228,49.43845
016172,中央電機,工程、製造及營建,6,-34.10754,40.448223
016182,中央資工,資訊通訊科技,5,-32.556213,40.19732
016192,中央通訊工程,工程、製造及營建,6,-34.445087,36.25713
016202,中央大氣大氣,自然科學、數學及統計,4,-36.15535,30.54788
016212,中央大氣太空,自然科學、數學及統計,4,-36.346478,31.108137
016222,中央地球科學,自然科學、數學及統計,4,-35.381565,30.687593
016232,中央客家語社會,社會科學、新聞學及圖書資訊,2,5.130837,38.239002
016242,中央生命科學,自然科學、數學及統計,4,-48.268253,22.522066
016252,中央生醫工程,工程、製造及營建,6,-50.18678,41.280205
016262,中央向日葵聯招甲,其他,8,-30.55686,20.062998
016272,中央向日葵聯招乙,其他,8,26.166403,44.731136
017012,文化哲學,藝術及人文,1,16.631495,-3.0597703
017022,文化中文文學,藝術及人文,1,22.21759,-3.329075
017032,文化中文文創,藝術及人文,1,20.739727,-2.8532398
017042,文化史學,藝術及人文,1,13.382846,-3.5052755
017052,文化日本語文,藝術及人文,1,7.3064985,5.0884986
017062,文化韓國語文,藝術及人文,1,6.4935164,4.3341336
017072,文化俄文,藝術及人文,1,4.841492,-15.9784775
017082,文化英國語文,藝術及人文,1,3.689722,-20.452248
017092,文化法國語文學,藝術及人文,1,4.8925085,-17.10528
017102,文化德國語文,藝術及人文,1,4.869853,-16.551033
017112,文化應用數學,自然科學、數學及統計,4,-6.940827,-46.494446
017122,文化光電物理,工程、製造及營建,6,-5.912623,-46.45951
017132,文化化學,自然科學、數學及統計,4,50.05017,-23.445314
017142,文化地理,社會科學、新聞學及圖書資訊,2,-0.31138057,-45.4415
017152,文化大氣,自然科學、數學及統計,4,-4.608635,-46.219128
017172,文化生命科學,自然科學、數學及統計,4,-5.7151985,-40.673668
017182,文化法律法學,商業、管理及法律,3,9.670834,-10.3431835
017192,文化法律財經法律,商業、管理及法律,3,9.590433,-10.584431
017202,文化政治,社會科學、新聞學及圖書資訊,2,11.1317005,-9.400618
017212,文化經濟,社會科學、新聞學及圖書資訊,2,-2.1820023,-32.78905
017222,文化勞工關係勞資,社會科學、新聞學及圖書資訊,2,13.177233,-16.472157
017232,文化勞工關係人資,社會科學、新聞學及圖書資訊,2,13.251455,-16.380793
017242,文化社會福利,醫藥衛生及社會福利,7,19.265028,-14.824902
017252,文化行政管理,商業、管理及法律,3,14.4070835,-14.840826
017262,文化園藝生物,農業、林業、漁業及獸醫,9,-2.952152,-41.354904
017272,文化動物科學,農業、林業、漁業及獸醫,9,-4.9433627,-41.22619
017282,文化森林保育,農業、林業、漁業及獸醫,9,-2.618044,-40.830856
017292,文化土地資源,自然科學、數學及統計,4,3.7572448,-41.984856
017302,文化生活應用,服務,10,-2.8599932,-43.160694
017312,文化保健營養,自然科學、數學及統計,4,31.926699,-12.243001
017322,文化化工材工,工程、製造及營建,6,-21.796207,-41.168465
017332,文化電機,工程、製造及營建,6,-18.674364,-41.40784
017342,文化機械工程學,工程、製造及營建,6,-18.856695,-41.74989
017352,文化紡織工程,工程、製造及營建,6,-2.8596337,-47.10244
017362,文化資工,資訊通訊科技,5,-14.6313305,-41.777256
017372,文化國貿,商業、管理及法律,3,4.9089465,-28.598413
017382,文化國企管理,商業、管理及法律,3,4.674237,-28.64057
017392,文化會計,商業、管理及法律,3,-4.2604065,-26.598413
017402,文化觀光事業,服務,10,16.90594,-22.212475
017412,文化資管,資訊通訊科技,5,2.3409212,-33.33515
017422,文化財金行銷,商業、管理及法律,3,-4.0421863,-27.879885
017432,文化財金財金,商業、管理及法律,3,-2.147604,-32.78457
017442,文化全球商務,商業、管理及法律,3,4.6462855,-26.851692
017452,文化新聞,社會科學、新聞學及圖書資訊,2,4.0474644,0.20922635
017462,文化廣告,商業、管理及法律,3,3.313874,-0.9235057
017472,文化資訊傳播,社會科學、新聞學及圖書資訊,2,4.736432,-34.068836
017482,文化大傳,社會科學、新聞學及圖書資訊,2,4.1574316,-0.19212449
017492,文化都市開發,工程、製造及營建,6,0.664242,-36.42537
017502,文化建築都市,工程、製造及營建,6,3.353865,-37.992702
017512,文化景觀,工程、製造及營建,6,2.4540346,-37.61221
017522,文化教育,教育,0,0.0011408163,-45.394344
017532,文化心理輔導,社會科學、新聞學及圖書資訊,2,16.83146,-8.736858
017542,文化戲劇,藝術及人文,1,12.722434,-57.544415
017552,文化中國戲劇,藝術及人文,1,12.748342,-58.184063
017572,文化美術,藝術及人文,1,63.591896,2.128653
017582,文化體育,教育,0,8.088827,-54.620625
017592,文化技擊國術,服務,10,10.90888,-63.9382
017602,文化運動健康促進,服務,10,8.159849,-54.58421
018012,靜宜英國語文,藝術及人文,1,6.0432334,-21.729506
018022,靜宜英國語文繁星,藝術及人文,1,8.296344,-19.88521
018032,靜宜西班牙語文,藝術及人文,1,9.249531,-21.77353
018042,靜宜西班牙語文繁星,藝術及人文,1,8.998968,-20.357344
018052,靜宜日本語文,藝術及人文,1,8.691601,6.828864
018062,靜宜日本語文繁星,藝術及人文,1,9.764208,6.232332
018072,靜宜中文,藝術及人文,1,23.605154,-2.7159178
018082,靜宜中文繁星,藝術及人文,1,24.803709,-7.9076014
018092,靜宜社工兒少福利,醫藥衛生及社會福利,7,20.413097,-14.534286
018102,靜宜社工兒少福利繁星,醫藥衛生及社會福利,7,23.429092,-9.000384
018112,靜宜台文,藝術及人文,1,24.601572,-3.0676413
018122,靜宜台文繁星,藝術及人文,1,25.095839,-8.310586
018132,靜宜法律,商業、管理及法律,3,9.851187,-13.570383
018142,靜宜法律繁星,商業、管理及法律,3,10.182359,-13.147948
018152,靜宜生態人文,自然科學、數學及統計,4,-2.0570474,-39.84105
018162,靜宜生態人文繁星,自然科學、數學及統計,4,25.610369,-9.057585
018172,靜宜大傳,社會科學、新聞學及圖書資訊,2,5.3225093,-0.4511421
018182,靜宜大傳繁星,社會科學、新聞學及圖書資訊,2,15.520868,5.809099
018192,靜宜財務數學計算,自然科學、數學及統計,4,-10.869592,-47.133507
018202,靜宜財務數學計算繁星,自然科學、數學及統計,4,28.934793,-16.74833
018212,靜宜財務數學財工,自然科學、數學及統計,4,-10.618487,-47.675976
018222,靜宜財務數學財工繁星,自然科學、數學及統計,4,27.858398,-18.320456
018232,靜宜應用化學,自然科學、數學及統計,4,49.97271,-23.867094
018242,靜宜應用化學繁星,自然科學、數學及統計,4,29.537758,-16.149668
018252,靜宜食品營養保健,自然科學、數學及統計,4,30.558357,-10.58417
018262,靜宜食品營養保健繁星,自然科學、數學及統計,4,28.184568,-13.227775
018272,靜宜食品營養生技,自然科學、數學及統計,4,29.944122,-10.441429
018282,靜宜食品營養生技繁星,自然科學、數學及統計,4,28.186052,-13.372945
018292,靜宜化粧品,醫藥衛生及社會福利,7,32.133408,-14.959806
018302,靜宜化粧品繁星,醫藥衛生及社會福利,7,30.894629,-15.606336
018312,靜宜統計資訊,自然科學、數學及統計,4,-11.451381,-46.689785
018322,靜宜統計資訊繁星,自然科學、數學及統計,4,27.819546,-18.480444
018332,靜宜企業管理,商業、管理及法律,3,16.735287,-26.771334
018342,靜宜企管繁星,商業、管理及法律,3,13.194622,-24.535002
018352,靜宜國企,商業、管理及法律,3,16.38666,-27.090132
018362,靜宜國企繁星,商業、管理及法律,3,13.179851,-24.458893
018372,靜宜會計,商業、管理及法律,3,12.167451,-30.225197
018382,靜宜會計繁星,商業、管理及法律,3,11.546063,-26.721695
018392,靜宜觀光事業,服務,10,17.36726,-22.894167
018402,靜宜觀光事業繁星,服務,10,13.89949,-23.596815
018412,靜宜財金,商業、管理及法律,3,13.096877,-30.37834
018422,靜宜財金繁星,商業、管理及法律,3,11.593133,-26.71602
018432,靜宜資管,資訊通訊科技,5,-13.381644,-35.48903
018442,靜宜資管繁星,資訊通訊科技,5,36.67745,-16.6228
018452,靜宜資工,工程、製造及營建,6,-14.694901,-35.494244
018462,靜宜資工繁星,工程、製造及營建,6,37.64066,-16.275906
018472,靜宜資訊傳播(遊戲),社會科學、新聞學及圖書資訊,2,40.767654,-15.195854
018482,靜宜資訊傳播(動畫),社會科學、新聞學及圖書資訊,2,40.6968,-15.18868
018492,靜宜資訊傳播繁星,社會科學、新聞學及圖書資訊,2,37.42956,-16.340408
018502,靜宜寰管學程,商業、管理及法律,3,6.459375,-24.20131
018522,靜宜寰外教育學程,藝術及人文,1,6.270146,-21.990084
018532,靜宜寰外教育學程繁星,藝術及人文,1,7.3551073,-20.590466
019012,大同機械電子,工程、製造及營建,6,-41.365974,-30.790583
019022,大同機械精密,工程、製造及營建,6,-40.452824,-30.3229
019032,大同電機電機系統,工程、製造及營建,6,-41.48005,-31.32923
019042,大同電機電子通訊,工程、製造及營建,6,-39.921165,-31.79777
019052,大同化工,工程、製造及營建,6,-23.781832,-40.361034
019062,大同工設,藝術及人文,1,44.678173,21.820414
019072,大同事業經營,商業、管理及法律,3,3.6160533,-28.238697
019082,大同資工,資訊通訊科技,5,-32.59907,-14.479015
019092,大同材料工程,工程、製造及營建,6,-23.773546,-40.344917
019102,大同生物工程,工程、製造及營建,6,-7.8559933,-40.40901
019112,大同資訊經營,資訊通訊科技,5,-10.366673,-29.422052
019122,大同媒設媒體設計,藝術及人文,1,44.04169,19.173794
019132,大同媒設遊戲設計,藝術及人文,1,42.9949,15.047656
019142,大同應用外語,藝術及人文,1,1.2304113,-17.619493
020012,輔仁中文,藝術及人文,1,20.696064,0.44720936
020022,輔仁歷史,藝術及人文,1,12.391666,-1.6339257
020032,輔仁哲學,藝術及人文,1,16.019238,-1.0585507
020042,輔仁景觀設計,工程、製造及營建,6,42.62744,25.732033
020052,輔仁影像傳播,社會科學、新聞學及圖書資訊,2,-1.3002962,5.9842315
020062,輔仁新聞傳播,社會科學、新聞學及圖書資訊,2,-2.9808872,4.921301
020072,輔仁廣告傳播,商業、管理及法律,3,-2.812508,5.652426
020082,輔仁圖書資訊,社會科學、新聞學及圖書資訊,2,4.0571427,-4.5440707
020092,輔仁教育領導學程,教育,0,0.3643639,-5.287952
020102,輔仁護理學,醫藥衛生及社會福利,7,-68.24894,31.23594
020122,輔仁公共衛生,醫藥衛生及社會福利,7,-61.42286,13.2366295
020132,輔仁醫學,醫藥衛生及社會福利,7,-21.50783,78.12755
020142,輔仁臨床心理,社會科學、新聞學及圖書資訊,2,-8.874548,24.974266
020152,輔仁職能治療,醫藥衛生及社會福利,7,-62.212185,38.038437
020162,輔仁呼吸治療,醫藥衛生及社會福利,7,-61.742702,32.522118
020172,輔仁數學資訊,自然科學、數學及統計,4,-24.138975,-26.463028
020182,輔仁數學應數,自然科學、數學及統計,4,-24.11565,-26.023712
020192,輔仁化學,自然科學、數學及統計,4,-59.605774,-8.860557
020202,輔仁資工,資訊通訊科技,5,-37.226162,-12.917241
020212,輔仁生命科學,自然科學、數學及統計,4,-56.089573,4.6974883
020222,輔仁物理物理,自然科學、數學及統計,4,-46.407974,-30.232275
020232,輔仁物理光電物理,自然科學、數學及統計,4,-45.768475,-29.651083
020242,輔仁電機電腦通訊,工程、製造及營建,6,-39.66784,-14.995036
020252,輔仁電機系統晶片,工程、製造及營建,6,-40.971863,-14.514252
020262,輔仁醫學資訊創新,資訊通訊科技,5,-24.832449,-4.741964
020272,輔仁英國語文,藝術及人文,1,-2.4230556,15.650068
020282,輔仁法國語文學,藝術及人文,1,-3.3611803,11.670694
020292,輔仁西班牙語文,藝術及人文,1,-5.668605,11.156391
020302,輔仁日本語文,藝術及人文,1,4.6035857,9.783064
020312,輔仁義大利語,藝術及人文,1,-4.4288144,10.43698
020322,輔仁德語語文,藝術及人文,1,-5.971088,14.223084
020332,輔仁織品服裝設計,藝術及人文,1,49.29604,14.791999
020342,輔仁織品服裝服飾,藝術及人文,1,49.462032,14.193347
020352,輔仁織品服裝行銷,藝術及人文,1,49.06863,15.673508
020362,輔仁餐管,服務,10,17.939852,9.6275215
020372,輔仁兒童家庭,醫藥衛生及社會福利,7,12.95294,8.208388
020382,輔仁食品科學,工程、製造及營建,6,-56.72658,11.532608
020392,輔仁營養科學,自然科學、數學及統計,4,-57.014343,28.223606
020502,輔仁宗教,藝術及人文,1,16.799513,-63.69667
020512,輔仁心理,社會科學、新聞學及圖書資訊,2,-8.2571745,24.218039
020522,輔仁音樂應用音樂,藝術及人文,1,-3.35605,-56.239212
020542,輔仁應用美術,藝術及人文,1,54.96015,13.062913
020552,輔仁體育育學,服務,10,37.141094,7.8258104
020562,輔仁體育健康,服務,10,29.531338,11.148589
021012,海洋商船學,服務,10,-45.064102,-3.8423629
021022,海洋航運管理,服務,10,-26.065376,7.008468
021032,海洋運輸A,服務,10,-26.366135,6.944565
021052,海洋輪機能源應用,工程、製造及營建,6,-44.8482,-2.4945161
021062,海洋輪機動力工程,工程、製造及營建,6,-45.092316,-2.7423837
021072,海洋食品科學食品科學,工程、製造及營建,6,-55.462265,14.862969
021082,海洋食品科學生科,工程、製造及營建,6,-55.32624,14.801036
021092,海洋水產養殖,農業、林業、漁業及獸醫,9,-49.020515,9.676128
021102,海洋生科生物科技,自然科學、數學及統計,4,-49.716248,17.726814
021112,海洋系統造船,工程、製造及營建,6,-46.231426,-2.837787
021122,海洋河海工程,工程、製造及營建,6,-41.5484,-7.0178638
021132,海洋機械機電,工程、製造及營建,6,-38.561054,6.275054
021142,海洋海洋環境資訊,自然科學、數學及統計,4,-46.409164,8.951535
021152,海洋環境生物漁業,農業、林業、漁業及獸醫,9,-48.673668,9.386747
021162,海洋電機,工程、製造及營建,6,-38.358406,7.766652
021172,海洋資工,資訊通訊科技,5,-35.796867,4.5329413
021202,海洋海洋法政學程,商業、管理及法律,3,-6.0303826,33.333603
021212,海洋光電材料,工程、製造及營建,6,-37.33691,5.6075935
021222,海洋海洋文創學程,藝術及人文,1,35.84465,23.470373
021242,海洋海工學程,工程、製造及營建,6,-41.864918,-7.632827
022012,高師數學系數學,自然科學、數學及統計,4,-31.301828,-3.7050595
022022,高師數學應數,自然科學、數學及統計,4,-30.695934,-5.2476406
022032,高師化學,自然科學、數學及統計,4,-49.01408,26.160633
022042,高師物理,自然科學、數學及統計,4,-41.843025,26.65129
022052,高師生物科技,自然科學、數學及統計,4,-49.892113,14.944912
022062,高師工設,藝術及人文,1,46.10147,22.996744
022072,高師光電通訊,工程、製造及營建,6,-42.60865,5.590788
022082,高師電子工程,工程、製造及營建,6,-42.042034,6.321942
022092,高師軟工管理,資訊通訊科技,5,-31.557024,6.770795
022112,高師地理,社會科學、新聞學及圖書資訊,2,7.815735,38.09368
022122,高師特殊教育,教育,0,11.448616,27.320679
022132,高師英語,藝術及人文,1,-1.4125465,20.523376
022142,高師教育,教育,0,13.649462,30.490911
022152,高師國文學,藝術及人文,1,21.228127,31.44332
022162,高師工教技訓,教育,0,-45.99408,4.347763
023102,彰師化學,自然科學、數學及統計,4,-49.63677,25.941101
023112,彰師生物,自然科學、數學及統計,4,-47.704597,18.866846
023122,彰師機電工程,工程、製造及營建,6,-39.104538,6.1553655
023132,彰師電子工程,工程、製造及營建,6,-42.05903,6.410218
023142,彰師資工,資訊通訊科技,5,-30.622108,32.995384
023152,彰師電機,工程、製造及營建,6,-38.431713,8.403887
023162,彰師企業管理,商業、管理及法律,3,-19.600294,17.378757
023172,彰師會計,商業、管理及法律,3,-19.747059,17.944824
023182,彰師資管資管,資訊通訊科技,5,-32.413204,8.841047
023192,彰師資管數位內容,資訊通訊科技,5,-31.654158,9.5706415
023222,彰師特殊教育(公費),教育,0,28.292927,36.919388
023242,彰師美術,藝術及人文,1,59.225525,11.19368
023252,彰師運動,教育,0,7.104984,-62.281986
025012,陽明醫學A,醫藥衛生及社會福利,7,-23.15991,79.438934
025022,陽明醫學B,醫藥衛生及社會福利,7,-21.231909,81.82937
025082,陽明物理治療輔助,醫藥衛生及社會福利,7,-57.38318,48.89798
025092,陽明生科基因,自然科學、數學及統計,4,-46.451584,46.462994
025102,陽明生物醫學,工程、製造及營建,6,-38.512184,52.598587
025112,陽明藥學,醫藥衛生及社會福利,7,-53.063404,54.474125
025122,陽明學士班不分系,自然科學、數學及統計,4,-55.714306,45.447495
025132,陽明不分系(璞A),其他,8,-51.55986,35.25611
025152,陽明醫學(公費),醫藥衛生及社會福利,7,-14.556045,78.18827
026012,中山醫醫學,醫藥衛生及社會福利,7,-18.557076,77.21413
026022,中山醫牙醫,醫藥衛生及社會福利,7,-22.756172,73.66576
026032,中山醫物理治療,醫藥衛生及社會福利,7,-61.676174,42.99754
026042,中山醫職能治療,醫藥衛生及社會福利,7,-62.397934,39.88439
026052,中山醫語言治療聽力語言,醫藥衛生及社會福利,7,-63.932384,40.050137
026062,中山醫語言治療聽力聽力,醫藥衛生及社會福利,7,-64.960815,38.485455
026072,中山醫生醫科學學,自然科學、數學及統計,4,-55.841015,20.912823
026082,中山醫視光學,醫藥衛生及社會福利,7,-67.3442,20.019436
026092,中山醫醫學放射,醫藥衛生及社會福利,7,-63.919453,27.40454
026102,中山醫心理,社會科學、新聞學及圖書資訊,2,-9.329229,26.195484
026112,中山醫營養,自然科學、數學及統計,4,-57.469967,28.957134
026122,中山醫職安衛生,服務,10,-64.352776,14.778244
026132,中山醫醫學應化,自然科學、數學及統計,4,-51.11859,25.94506
026142,中山醫健康餐飲,服務,10,-65.03315,14.481784
026152,中山醫護理學,醫藥衛生及社會福利,7,-68.73747,32.442646
026162,中山醫醫檢暨生技,醫藥衛生及社會福利,7,-58.24529,34.242954
026172,中山醫應用外國語,藝術及人文,1,2.14361,13.12085
026182,中山醫公共衛生,醫藥衛生及社會福利,7,-62.665527,15.106555
026192,中山醫醫學社工,醫藥衛生及社會福利,7,14.317644,11.543888
026202,中山醫醫學資訊,醫藥衛生及社會福利,7,-63.85644,16.851156
026212,中山醫醫療科管,商業、管理及法律,3,-63.564846,18.813236
026222,中山醫護理學(公費),醫藥衛生及社會福利,7,40.962406,-3.7034254
027012,中山中文,藝術及人文,1,17.613367,38.203968
027022,中山外文,藝術及人文,1,9.951632,58.89593
027032,中山劇場藝術,藝術及人文,1,6.9447265,22.788057
027042,中山生物科學,自然科學、數學及統計,4,-49.4001,19.768238
027052,中山化學,自然科學、數學及統計,4,-45.53617,34.267822
027062,中山物理,自然科學、數學及統計,4,-41.152836,29.371056
027072,中山應用數學,自然科學、數學及統計,4,-26.796442,39.219288
027082,中山電機,工程、製造及營建,6,-35.114166,38.81353
027092,中山機械機電,工程、製造及營建,6,-38.16064,35.68592
027102,中山資工,工程、製造及營建,6,-32.33407,39.40074
027112,中山光電工程,工程、製造及營建,6,-35.517838,35.365406
027122,中山材料光電,工程、製造及營建,6,-41.175438,37.682987
027132,中山企業管理,商業、管理及法律,3,-15.281552,38.813366
027142,中山資管,資訊通訊科技,5,-27.202757,33.74476
027152,中山財務管理,商業、管理及法律,3,-17.103489,36.74298
027162,中山海洋環境,工程、製造及營建,6,-36.701538,24.806868
027172,中山海洋生物資源,自然科學、數學及統計,4,-37.90678,21.778437
027182,中山海洋,自然科學、數學及統計,4,-37.863106,21.776062
027192,中山政治經濟,商業、管理及法律,3,-2.9976313,35.867207
027202,中山社會,社會科學、新聞學及圖書資訊,2,-1.2786309,37.184093
027222,中山音樂創作應用,藝術及人文,1,-3.368416,-57.0731
028012,北藝劇場設計,藝術及人文,1,5.993343,23.745031
028022,北藝新媒藝術,藝術及人文,1,36.198772,28.597153
030012,長庚醫學,醫藥衛生及社會福利,7,-21.758116,80.021515
030022,長庚中醫,醫藥衛生及社會福利,7,-18.43227,72.432045
030032,長庚護理學,醫藥衛生及社會福利,7,-67.0616,33.428204
030042,長庚醫學生技暨檢驗,醫藥衛生及社會福利,7,-57.91449,35.691395
030052,長庚醫學放射,醫藥衛生及社會福利,7,-64.27544,29.477367
030062,長庚物理治療,醫藥衛生及社會福利,7,-60.45871,44.105343
030072,長庚職能治療,醫藥衛生及社會福利,7,-60.80775,39.808693
030082,長庚生醫,自然科學、數學及統計,4,-56.18823,21.076986
030092,長庚呼吸治療,醫藥衛生及社會福利,7,-62.752983,31.631592
030102,長庚電機系統晶片,工程、製造及營建,6,-42.113926,-12.541254
030112,長庚電機通訊,工程、製造及營建,6,-41.629555,-12.244008
030122,長庚機械工程學,工程、製造及營建,6,-44.136154,-20.208492
030132,長庚化工材料工程,工程、製造及營建,6,-54.638515,-10.525393
030142,長庚電子工程,工程、製造及營建,6,-42.18353,-18.218418
030152,長庚資工,資訊通訊科技,5,-37.2911,-11.126148
030162,長庚醫務管理,商業、管理及法律,3,-62.37505,20.559662
030172,長庚工商管理,商業、管理及法律,3,-7.737002,-13.094759
030182,長庚工設,藝術及人文,1,43.851997,21.277021
030192,長庚資管,資訊通訊科技,5,-23.016546,-13.08304
030212,長庚醫學(公費),醫藥衛生及社會福利,7,-14.994201,77.132385
031012,中教教育,教育,0,16.888153,29.253061
031022,中教語文教育,教育,0,19.4244,31.769907
031032,中教區域發展,社會科學、新聞學及圖書資訊,2,-16.041458,15.879779
031042,中教數學教育,教育,0,-32.6852,-3.5966008
031052,中教科學教育,教育,0,-34.431377,-3.0939834
031062,中教幼兒教育,教育,0,16.052485,19.856758
031082,中教臺灣語文,藝術及人文,1,18.479282,3.6715598
031092,中教資工,資訊通訊科技,5,-35.839447,3.0364983
031102,中教英語,藝術及人文,1,-0.48708394,19.535116
031112,中教諮商應用心理,社會科學、新聞學及圖書資訊,2,0.16224298,26.83803
031122,中教數位內容科技,資訊通訊科技,5,-31.097363,10.167984
031132,中教國企,商業、管理及法律,3,-19.387486,16.30663
031142,中教文創設計營運,藝術及人文,1,37.811924,23.851648
031152,中教體育非運專,教育,0,32.05189,11.915531
031182,中教美術,藝術及人文,1,60.342724,10.316247
031192,中教體育運專,教育,0,8.686441,-63.92532
032012,北教教育,教育,0,13.431878,31.012548
032022,北教教育經管,教育,0,5.799162,30.689394
032032,北教幼兒家教,教育,0,10.198013,31.30305
032042,北教特殊教育,教育,0,11.441929,25.537783
032052,北教心理諮商,社會科學、新聞學及圖書資訊,2,-5.0154967,27.510895
032062,北教社會區域發展,社會科學、新聞學及圖書資訊,2,7.2095103,35.146393
032072,北教兒童英語教育,藝術及人文,1,-3.536865,19.31085
032082,北教語文創作語文師資,藝術及人文,1,20.859138,29.193047
032092,北教語文創作文學創作,藝術及人文,1,17.749916,41.387928
032102,北教文創產經,藝術及人文,1,34.400463,26.108288
032112,北教藝術造形設計設計,藝術及人文,1,34.747276,27.068508
032122,北教自然科學教育,教育,0,-38.871693,12.103573
032132,北教資科,資訊通訊科技,5,-33.071266,2.8976407
032142,北教數位科技,藝術及人文,1,35.14667,28.268425
032152,北教數學資訊數學,教育,0,-31.87535,-1.0801185
032162,北教數學資訊資訊,教育,0,-31.815342,1.894131
032262,北教藝術造形設計藝術,藝術及人文,1,59.090763,13.634873
032282,北教體育,教育,0,35.593807,9.996621
033012,臺南教育,教育,0,16.643467,27.829498
033022,臺南特殊教育,教育,0,14.564607,23.995468
033032,臺南幼兒教育,教育,0,16.969381,19.512617
033042,臺南諮商輔導,社會科學、新聞學及圖書資訊,2,2.075309,26.583372
033052,臺南國語文學,藝術及人文,1,22.930187,31.136679
033062,臺南英語,藝術及人文,1,2.3746872,18.714731
033072,臺南行政管理,商業、管理及法律,3,-16.98094,15.29091
033082,臺南文化自然資源,社會科學、新聞學及圖書資訊,2,31.48027,14.202442
033092,臺南經營與管理,商業、管理及法律,3,-18.079355,14.711077
033102,臺南數位學習,資訊通訊科技,5,-29.653913,11.41385
033132,臺南材料科學,工程、製造及營建,6,-46.392303,1.8772634
033142,臺南綠能,工程、製造及營建,6,-47.222622,3.2436633
033152,臺南生物科技學,自然科學、數學及統計,4,-51.02868,13.796694
033162,臺南生態環境資源,自然科學、數學及統計,4,-48.118862,4.639796
033172,臺南戲劇創作,藝術及人文,1,7.458357,22.409273
033182,臺南應用數學,自然科學、數學及統計,4,-32.39806,-5.822667
033222,臺南體育,教育,0,34.429657,7.6217237
034012,東華應用數學科學,自然科學、數學及統計,4,-23.155273,-23.020222
034022,東華應用數學統計,自然科學、數學及統計,4,-23.14101,-22.671799
034032,東華物理物理,自然科學、數學及統計,4,-49.32347,-29.225855
034042,東華物理奈米光電,自然科學、數學及統計,4,-49.288456,-24.154325
034052,東華化學,自然科學、數學及統計,4,-51.026424,-8.484927
034062,東華生命科學,自然科學、數學及統計,4,-55.94591,6.4730816
034072,東華資工學士資工,資訊通訊科技,5,-46.60374,-9.30634
034082,東華資工學士國際,資訊通訊科技,5,-45.66016,-9.523888
034092,東華電機,工程、製造及營建,6,-47.647186,-9.227289
034102,東華材料科學與工程,工程、製造及營建,6,-49.38965,-8.910714
034112,東華光電工程,工程、製造及營建,6,-49.191505,-23.75429
034122,東華企業管理,商業、管理及法律,3,-18.743744,4.342538
034132,東華會計,商業、管理及法律,3,-18.052343,2.7547245
034142,東華資管,資訊通訊科技,5,-25.370478,-12.123468
034152,東華國企,商業、管理及法律,3,-19.911213,4.7305503
034162,東華財金,商業、管理及法律,3,-18.265535,3.1501248
034172,東華觀光休閒遊憩,服務,10,22.136614,13.025138
034182,東華管理財金學程,商業、管理及法律,3,-20.267658,4.807783
034192,東華華文文學,藝術及人文,1,22.988499,25.81137
